Date,Category,Product Brand Name And Type,Barcode,Quantity,Unit,Unit Weight (Kg),Total Weight (Kg),Unit Price (GBP),Total Price (GBP),Location/Store
06-05-2024,Chilled products with dairy and eggs,"Tesco 4 Vegetable Samosas 216G, Chilled",5.05775E+12,2,Item,0.29,0.58,2.3,4.6,Market Drayton
06-05-2024,Chilled products with dairy and eggs,"Tesco British Chicken Thighs 600G (C), Chilled",5.05427E+12,2,Item,0.7,1.4,2.7,5.4,Market Drayton
06-05-2024,Chilled products with dairy and eggs,"Activia Peach No Added Sugar Fat Free Gut Health Yoghurt Multipack 4x115g, Chilled",5.06036E+12,5,Item,0.5,2.5,2.9,13.75,Market Drayton
06-05-2024,Chilled products with dairy and eggs,"Cauldron Foods Falafel 200G, Chilled",5.01368E+12,3,Item,0.22,0.66,2.5,8.25,Market Drayton
07-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Ranch Wrap, Chilled",3446850,3,Item,0.21,0.64,2.85,8.55,Market Drayton
07-05-2024,Chilled products with dairy and eggs,"Tesco Bacon, Lettuce & Tomato Sandwich, Chilled",3000984,1,Item,0.19,0.19,2.6,2.6,Market Drayton
07-05-2024,Chilled products with dairy and eggs,"Yeo Valley Natural Greek Style Yogurt 450G, Chilled",5.03659E+12,1,Item,0.47,0.47,2.35,2.35,Market Drayton
07-05-2024,Chilled products with dairy and eggs,"Tesco Battered Haddock Goujons 200G, Chilled",5.05211E+12,5,Item,0.23,1.13,3.25,18.75,Market Drayton
07-05-2024,Chilled products with dairy and eggs,"Tesco Finest Honey Roast Finely Sliced Ham 120g (C), Chilled",5.0597E+12,4,Item,0.12,0.48,3.75,15,Market Drayton
07-05-2024,Chilled products with dairy and eggs,"Fage Total 0% Fat Greek Recipe Yogurt 150G, Chilled",5.20105E+12,1,Item,0.16,0.16,1.6,1.6,Market Drayton
07-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Thigh Fillets Skinless & Boneless 600G, Chilled",5.05775E+12,6,Item,0.64,3.86,5.4,32.4,Market Drayton
07-05-2024,Chilled products with dairy and eggs,"Muller Light Toffee Yogurt 160G, Chilled",4.0255E+12,4,Item,0.17,0.66,1,4,Market Drayton
07-05-2024,Chilled products with dairy and eggs,"Bonne Maman Creme Caramel 4X100g, Chilled",3.04532E+12,1,Item,0.44,0.44,3.2,3.7,Market Drayton
07-05-2024,Chilled products with dairy and eggs,"Tesco Smoked Bacon Lardons 200G (C), Chilled",5.05395E+12,3,Item,0.21,0.64,2.8,8.4,Market Drayton
07-05-2024,Chilled products with dairy and eggs,"Tesco Mashed Potato 450G, Chilled",5.05755E+12,3,Item,0.48,1.44,0.95,3.15,Market Drayton
07-05-2024,Fresh vegetables,"Tesco Blackberries 150G (C), Fruit and Veg",3257272,1,Item,0.17,0.17,2.1,2.1,Market Drayton
07-05-2024,Fresh vegetables,"Tesco Taramasalata 200G (C), Fruit and Veg",10004685,5,Item,0.21,1.07,1.35,7,Market Drayton
07-05-2024,Fresh vegetables,"Tesco Crispy Slices 350G (C), Fruit and Veg",3246986,1,Item,0.37,0.37,1.8,2.15,Market Drayton
07-05-2024,Fresh vegetables,"Tesco Cherry Tomatoes 300G (C), Fruit and Veg",10088777,15,Item,0.32,4.85,1,15,Market Drayton
07-05-2024,Fresh vegetables,"Tesco Conference Pear Minimum 4 Pack, Fruit and Veg",3250020,2,Item,0.69,1.38,1.7,3.4,Market Drayton
07-05-2024,Fresh vegetables,"Tesco Mixed Vegetables 225G (C), Fruit and Veg",3271162,1,Item,0.24,0.24,1.6,1.7,Market Drayton
07-05-2024,Fresh vegetables,"Tesco Tomato & Basil Pasta Salad 550G, Fruit and Veg",3340561,2,Item,0.59,1.18,3.85,7.7,Market Drayton
07-05-2024,Fresh vegetables,"Tesco Pepper Stir Fry 320g EXP, Fruit and Veg",3424773,1,Item,0.33,0.33,1.5,1.5,Market Drayton
08-05-2024,Chilled products with dairy and eggs,"Tesco Breaded Chicken Goujons 270g, Chilled",5.0597E+12,2,Item,0.31,0.63,3,6,Market Drayton
08-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Breast Fillets 300G (C), Chilled",5.05737E+12,1,Item,0.34,0.34,2.6,2.6,Market Drayton
08-05-2024,Fresh vegetables,"Limes Each, Fruit and Veg",10073452,5,Item,0.08,0.42,0.3,1.5,Market Drayton
08-05-2024,Bread and bread products,"Tesco Tiger Baton, Bakery",5.052E+12,5,Item,0.23,1.14,0.8,4.5,Market Drayton
08-05-2024,Bread and bread products,"Tesco Three Cheese Bloomer, Bakery",5.05427E+12,1,Item,0.43,0.43,2.3,2.3,Market Drayton
08-05-2024,Bread and bread products,"Tesco Finest 4 Triple Belgian Chocolate Shortbread, Bakery",5.05353E+12,1,Item,0.26,0.26,1.95,1.95,Market Drayton
08-05-2024,Bread and bread products,"Tesco White Baton 200G, Bakery",5.05775E+12,7,Item,0.22,1.55,0.8,5.6,Market Drayton
08-05-2024,Bread and bread products,"Tesco Cheese Roll 2 Pack, Bakery",5.05951E+12,1,Item,0.17,0.17,1.1,1.1,Market Drayton
08-05-2024,Bread and bread products,"Tesco English Muffins 4 Pack, Bakery",5.05755E+12,3,Item,0.3,0.89,0.9,2.7,Market Drayton
08-05-2024,Bread and bread products,"Tesco Tiger Baton 200G, Bakery",5.05775E+12,6,Item,0.22,1.34,0.8,5.4,Market Drayton
08-05-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,1,Item,0.07,0.07,1.1,1.1,Market Drayton
08-05-2024,Bread and bread products,"Tesco Sourdough Bloomer, Bakery",5.05478E+12,1,Item,0.48,0.48,2.3,2.3,Market Drayton
08-05-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,10,Item,0.08,0.8,1.1,11,Market Drayton
08-05-2024,Eggs,"Tesco Finest 2 Scotch Eggs 260G, Eggs",5.05775E+12,2,Item,0.27,0.55,2.6,6,Market Drayton
09-05-2024,Chilled products with dairy and eggs,"Alpro Coconut Original Chilled Dairy Free Drink 1L, Chilled",5.41119E+12,3,Item,1.05,3.14,2.3,6.9,Market Drayton
09-05-2024,Chilled products with dairy and eggs,"Tesco Prawn Mayonnaise Sandwich, Chilled",3055533,1,Item,0.19,0.19,2.6,2.6,Market Drayton
09-05-2024,Chilled products with dairy and eggs,"Tesco Smoked Salmon Sushi Snack 57G, Chilled",5.05775E+12,1,Item,0.07,0.07,1.3,1.3,Market Drayton
09-05-2024,Fresh vegetables,"Tesco Beansprout & Vegetable Stir Fry 320g (EXP), Fruit and Veg",3471319,1,Item,0.32,0.32,1.5,1.5,Market Drayton
09-05-2024,Bread and bread products,"Tesco 8 Mini White Tortilla Wraps, Bakery",5.05797E+12,5,Item,0.26,1.31,1.2,6.5,Market Drayton
09-05-2024,Bread and bread products,"Tesco All Butter Chocolate Croissant, Bakery",3269299,10,Item,0.09,0.9,1.1,11,Market Drayton
09-05-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,8,Item,0.07,0.56,1.1,8.8,Market Drayton
09-05-2024,Bread and bread products,"Tesco Vanilla Creme Crown, Bakery",3048979,8,Item,0.09,0.72,1.1,8.8,Market Drayton
09-05-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,8,Item,0.08,0.64,1.1,8.8,Market Drayton
09-05-2024,Bread and bread products,"Tesco All Butter Chocolate Twist, Bakery",3277621,6,Item,0.08,0.46,1.1,7.2,Market Drayton
09-05-2024,Bread and bread products,"Tesco White Baton 200G, Bakery",5.05775E+12,9,Item,0.22,2,0.8,7.2,Market Drayton
10-05-2024,Bread and bread products,"Tiger Bloomer 400G, Bakery",5.05427E+12,1,Item,0.46,0.46,1.3,1.3,Market Drayton
10-05-2024,Bread and bread products,"Tesco All Butter Chocolate Twist, Bakery",3277621,6,Item,0.08,0.46,1.1,7.2,Market Drayton
10-05-2024,Bread and bread products,"Tesco Vanilla Creme Crown, Bakery",3048979,4,Item,0.09,0.36,1.1,4.4,Market Drayton
10-05-2024,Bread and bread products,"Tesco Tiger Baton, Bakery",5.052E+12,4,Item,0.23,0.91,0.8,3.6,Market Drayton
10-05-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,9,Item,0.07,0.63,1.1,9.9,Market Drayton
10-05-2024,Bread and bread products,"Tesco All Butter Chocolate Croissant, Bakery",3269299,3,Item,0.09,0.27,1.1,3.3,Market Drayton
10-05-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,3,Item,0.08,0.24,1.1,3.3,Market Drayton
10-05-2024,Bread and bread products,"Tesco Scotch Rolls 2 Pack, Bakery",5.05951E+12,3,Item,0.14,0.44,1.1,3.3,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Chicken & Stuffing Sandwich, Chilled",3035498,1,Item,0.2,0.2,2.6,2.6,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Chicken & Bacon Wrap, Chilled",3231340,2,Item,0.19,0.38,2.85,5.7,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Finest 2 Cod & Parsley Fishcakes 290G, Chilled",5.05478E+12,1,Item,0.33,0.33,3.15,3.15,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Chicken & Bacon Sub, Chilled",3046487,2,Item,0.2,0.4,2.85,5.7,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Alpro Vanilla Dairy Free Soya Yoghurt Alternative 500g, Chilled",5.41119E+12,1,Item,0.52,0.52,2.1,2.4,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Whole Roast Chicken 950g, Chilled",5.0597E+12,1,Item,1.05,1.05,6.6,6.6,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Salad Sandwich, Chilled",3055519,1,Item,0.24,0.24,2.6,2.6,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Turkey Thigh Mince 7% Fat 250g, Chilled",5.05775E+12,3,Item,0.05,0.15,2.1,6.3,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Smoked Ham & Cheddar Sandwich, Chilled",3038550,5,Item,0.18,0.89,2.6,13,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Hoisin Duck Wrap, Chilled",3041741,3,Item,0.18,0.55,2.85,8.55,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Fruit Fool Gooseberry 114G, Chilled",5.05353E+12,2,Item,0.12,0.24,0.9,1.8,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Onken Natural Set Yogurt 450G, Chilled",7.6109E+12,1,Item,0.47,0.47,1.85,1.75,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Plant Chef Falafel Houmous Wrap, Chilled",3297537,4,Item,0.2,0.8,2.85,11.4,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Macaroni Cheese 400G, Chilled",5.0597E+12,2,Item,0.43,0.86,3.5,7,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Sausage Bacon & & Egg Triple, Chilled",5.05114E+12,2,Item,0.28,0.56,3,6,Market Drayton
10-05-2024,Chilled products with dairy and eggs,"Tesco Just Ham Sandwich, Chilled",3048214,2,Item,0.13,0.27,1.5,3,Market Drayton
10-05-2024,Fresh vegetables,"Tesco Sweet Chilli Houmous 182G, Fruit and Veg",5.05353E+12,3,Item,0.2,0.61,1.4,4.2,Market Drayton
10-05-2024,Fresh vegetables,"Tesco Egg Noodles 300G (C), Fruit and Veg",3265420,1,Item,0.32,0.32,1.4,1.4,Market Drayton
10-05-2024,Fresh vegetables,"Tesco Leeks 320G, Fruit and Veg",3316788,1,Item,0.35,0.35,0.95,0.95,Market Drayton
10-05-2024,Fresh vegetables,"Tesco Houmous Red Pepper 182G, Fruit and Veg",5.05737E+12,3,Item,0.2,0.61,1.35,4.2,Market Drayton
10-05-2024,Fresh vegetables,"Tesco Peeled Baby Sprouts Peeled 180G (C), Fruit and Veg",3234495,2,Item,0.18,0.36,1.2,2.4,Market Drayton
10-05-2024,Milk,Arla Bob Skimmed Milk 2 Litre,,20,Item,2.38,47.6,2.3,109.48,Market Drayton
11-05-2024,Fresh vegetables,"Tesco Carrot 500G (C), Fruit and Veg",3272657,6,Item,0.53,3.2,,2.7,Market Drayton
11-05-2024,Fresh vegetables,"Tesco Kale 180G (C), Fruit and Veg",3235713,1,Item,0.19,0.19,,1.1,Market Drayton
11-05-2024,Fresh vegetables,"Lemons 4Pack (C), Fruit and Veg",10098752,1,Item,0.5,0.5,,1.4,Market Drayton
11-05-2024,Fresh vegetables,"Tesco 4 Tex Mex Dips 428G, Fruit and Veg",3334690,4,Item,0.45,1.82,,13.8,Market Drayton
11-05-2024,Fresh vegetables,"Tesco Courgettes (C), Fruit and Veg",5.05775E+12,1,Item,0.67,0.67,,1.6,Market Drayton
11-05-2024,Fresh vegetables,"Tesco Pink Lady Apple Pot 80G, Fruit and Veg",5.05775E+12,1,Item,0.09,0.09,,1.3,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Smoked Pancetta 2 X 65G, Chilled",5.05232E+12,6,Item,0.15,0.91,,12.6,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Honey Roast Ham Chunks 100G, Chilled",5.0597E+12,6,Item,0.11,0.68,,15.6,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Thai Green Chicken Curry & Jasmine Rice 400G, Chilled",5.0597E+12,1,Item,0.43,0.43,,3.5,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Honey & Mustard Chicken Pasta 300G, Chilled",10089149,1,Item,0.34,0.34,,2.85,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Wall's Vegan Jumbo Roll 120G, Chilled",5.05595E+12,4,Item,0.13,0.52,,5.8,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Smoked Ham & Cheddar Sandwich, Chilled",3038550,1,Item,0.18,0.18,,2.6,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Egg & Cress Sandwich, Chilled",50436705,3,Item,0.19,0.57,,4.5,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Organic British Semi Skimmed Milk 2.272L/4 Pints, Chilled",5.05018E+12,3,Item,2.38,7.14,,6.9,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Cravendale Filtered Fresh Whole Milk 2L Fresher for Longer, Chilled",5.00018E+12,8,Item,2.1,16.78,,22,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Finest Chicken Prawn & Chorizo Paella 400G, Chilled",5.0597E+12,2,Item,0.42,0.84,,9,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Cheese Triple Sandwich, Chilled",3057124,1,Item,0.25,0.25,,3,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Hoisin Duck Wrap, Chilled",3041741,4,Item,0.18,0.73,,11.4,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Limited Edition Beechwood Ham, Egg & Vinegar Chips Sandwich, Chilled",5.0597E+12,2,Item,0.21,0.41,,6,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Muller Corner Vanilla Yogurt With Chocolate Balls 124G, Chilled",4.0255E+12,3,Item,0.13,0.4,,2.85,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco British Whole Milk 568Ml, 1 Pint, Chilled",5.03102E+12,4,Item,0.6,2.4,,3.6,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco 8 Pork Sausage 454G (C, Chilled",5.00046E+12,2,Item,0.46,0.92,,4.5,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco British Skimmed Milk 1.136L, 2 Pints, Chilled",5.00044E+12,13,Item,1.2,15.59,,16.9,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco British Goats Cheese 125G, Chilled",5.00046E+12,8,Item,0.13,1.05,,21.2,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Président French Brie Cheese 200g, Chilled",3.22802E+12,1,Item,0.21,0.21,,3.4,Market Drayton
11-05-2024,Chilled products with dairy and eggs,"Tesco Chicken & Bacon Sandwich Filler 235g (C), Chilled",5.0597E+12,3,Item,0.24,0.72,,6.45,Market Drayton
11-05-2024,Bread and bread products,"Tesco Panini 2 Pack, Bakery",5.05951E+12,3,Item,0.21,0.64,,3.3,Market Drayton
11-05-2024,Bread and bread products,"Tesco Finest 4 Salted Caramel & Chocolate Hot Cross Buns, Bakery",5.05775E+12,4,Item,0.29,1.16,,6.8,Market Drayton
11-05-2024,Bread and bread products,"Tesco Fire Pit 8 Sliced Brioche Burger Buns, Bakery",5.05951E+12,4,Item,0.51,2.05,,8.8,Market Drayton
11-05-2024,Bread and bread products,"Tesco Angel Layer Cake, Bakery",5.00012E+12,4,Item,0.28,1.12,,7.8,Market Drayton
11-05-2024,Bread and bread products,"Tesco Finest Super Seeded Farmhouse Loaf 800G, Bakery",5.05755E+12,1,Item,0.82,0.82,,1.45,Market Drayton
11-05-2024,Bread and bread products,"Tesco 2 Custard Slices, Bakery",5.05755E+12,1,Item,0.22,0.22,,1.8,Market Drayton
11-05-2024,Bread and bread products,"Tesco Three Cheese Bloomer, Bakery",5.05427E+12,1,Item,0.43,0.43,,2.3,Market Drayton
11-05-2024,Bread and bread products,"Hovis Wholemeal Medium Bread 800G, Bakery",5.01E+12,2,Item,0.81,1.62,,3.1,Market Drayton
11-05-2024,Bread and bread products,"Warburtons Toastie Sliced Small White Bread 400G, Bakery",5.01004E+12,1,Item,0.41,0.41,,1.1,Market Drayton
11-05-2024,Bread and bread products,"Tesco Cheese Roll 2 Pack, Bakery",5.05951E+12,1,Item,0.17,0.17,,1.1,Market Drayton
11-05-2024,Bread and bread products,"Tesco Finest 2 White Baguettes With Sourdough250g, Bakery",5.05951E+12,3,Item,0.33,1,,6.3,Market Drayton
11-05-2024,Tesco Eggs,Eggs,,15,Item,0.328,4.92,2.65,39.75,Market Drayton
12-05-2024,Fresh vegetables,"Tesco Apple & Strawberry 90G, Fruit and Veg",3474433,4,Item,0.1,0.41,1.3,5.2,Market Drayton
12-05-2024,Fresh vegetables,"Tesco.Reduced Fat Houmous 200G (C), Fruit and Veg",10008232,1,Item,0.22,0.22,1.4,1.4,Market Drayton
12-05-2024,Fresh vegetables,"Tesco Pepper Stir Fry 320g EXP, Fruit and Veg",3424773,1,Item,0.33,0.33,1.5,1.5,Market Drayton
12-05-2024,Fresh vegetables,"Tesco Mint 15G (C), Fruit and Veg",3268681,3,Item,0.01,0.04,0.8,2.25,Market Drayton
12-05-2024,Fresh vegetables,"Tesco Organic Fair Trade Bananas 5 Pack, Fruit and Veg",3341148,1,Item,0.62,0.62,1.55,1.55,Market Drayton
12-05-2024,Fresh vegetables,"Tesco Carrot Cauliflower And Brocc 300G, Fruit and Veg",3286784,1,Item,0.31,0.31,1.25,1.35,Market Drayton
12-05-2024,Fresh vegetables,"Tesco Singapore Noodles 300G (C), Fruit and Veg",3270769,1,Item,0.32,0.32,1.4,1.4,Market Drayton
12-05-2024,Fresh vegetables,"Tesco Mash Potato 400G, Fruit and Veg",10113950,7,Item,0.45,3.16,1.35,9.45,Market Drayton
12-05-2024,Fresh vegetables,"Tesco Gold Kiwi 4 Pack, Fruit and Veg",3420997,2,Item,0.09,0.19,2.75,5.5,Market Drayton
12-05-2024,Fresh vegetables,"Tesco Houmous 200G, Fruit and Veg",10065907,3,Item,0.22,0.67,1.4,4.2,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Tesco Just Ham Sandwich, Chilled",3048214,4,Item,0.13,0.54,1.5,6,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Tesco The Chicken Club Sandwich, Chilled",3275764,2,Item,0.26,0.52,3,6,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"GetPro 25g Strawberry High Protein Yoghurt Drink 300g, Chilled",5.06036E+12,2,Item,0.32,0.65,2.6,5.2,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Triple Sandwich, Chilled",5.05775E+12,1,Item,0.27,0.27,3,3,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Tesco British Skimmed Milk 1.136L, 2 Pints, Chilled",5.00044E+12,8,Item,1.2,9.59,1.3,10.4,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Tesco Salmon, Prawn & Surimi Rolls Sriracha Mayonnaise 141G, Chilled",5.0597E+12,1,Item,0.17,0.17,3,3,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Beyond Burger Plant Based Patties 226G, Chilled",8.50004E+11,4,Item,0.25,1,4.4,20,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Tesco Bbq Chicken, Bacon & Cheese Sandwich, Chilled",5.05775E+12,1,Item,0.22,0.22,2.85,2.85,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Tesco Grated Mozzarella 250G, Chilled",5.00046E+12,6,Item,0.26,1.55,2.8,16.8,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Salad Sandwich, Chilled",3055519,1,Item,0.24,0.24,2.6,2.6,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Tesco Finest Salted Caramel Mousse 100G, Chilled",5.05701E+12,1,Item,0.11,0.11,1.15,1.15,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Cravendale Filtered Fresh Whole Milk 2L Fresher for Longer, Chilled",5.00018E+12,12,Item,2.1,25.18,2.75,33,Market Drayton
12-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Ranch Wrap, Chilled",3446850,1,Item,0.21,0.21,2.85,2.85,Market Drayton
12-05-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,7,Item,0.07,0.49,1.1,7.7,Market Drayton
12-05-2024,Bread and bread products,"Warburton 4 Protein Thin Bagels, Bakery",5.01004E+12,1,Item,0.25,0.25,1.85,1.85,Market Drayton
12-05-2024,Bread and bread products,"Tesco Wholemeal Pitta Bread 6 Pack, Bakery",5.05427E+12,3,Item,0.38,1.15,0.6,1.8,Market Drayton
12-05-2024,Bread and bread products,"Tesco All Butter Chocolate Croissant, Bakery",3269299,4,Item,0.09,0.36,1.1,4.4,Market Drayton
12-05-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,6,Item,0.08,0.48,1.15,6.6,Market Drayton
12-05-2024,Bread and bread products,"Tesco Vanilla Creme Crown, Bakery",3048979,4,Item,0.09,0.36,1.15,4.4,Market Drayton
12-05-2024,Bread and bread products,"Tesco All Butter Chocolate Twist, Bakery",3277621,3,Item,0.08,0.23,1.2,3.6,Market Drayton
13-05-2024,Fresh vegetables,"Jaffa Orange Minimum 4 Pack (C), Fruit and Veg",10004241,2,Item,0.75,1.5,2.4,4.6,Market Drayton
13-05-2024,Fresh vegetables,"Tesco Organic Fair Trade Bananas 5 Pack, Fruit and Veg",3341148,3,Item,0.62,1.85,1.55,4.65,Market Drayton
13-05-2024,Fresh vegetables,"Tesco Peeled Baby Sprouts Peeled 180G (C), Fruit and Veg",3234495,1,Item,0.18,0.18,1.2,1.2,Market Drayton
13-05-2024,Fresh vegetables,"Tesco Sweet & Crunchy Salad 250G, Fruit and Veg",3336922,2,Item,0.25,0.5,0.85,1.7,Market Drayton
13-05-2024,Fresh vegetables,"Tesco Sweet Chilli Houmous 182G, Fruit and Veg",5.05353E+12,2,Item,0.2,0.41,1.4,2.8,Market Drayton
13-05-2024,Bread and bread products,"Tesco Folded Flatbreads Plain 6 Pack, Bakery",5.05478E+12,7,Item,0.23,1.6,1.25,9.8,Market Drayton
13-05-2024,Chilled products with dairy and eggs,"Tesco Just Ham Sandwich, Chilled",3048214,2,Item,0.13,0.27,1.5,3,Market Drayton
13-05-2024,Chilled products with dairy and eggs,"Alpro This is Not M*lk Whole Chilled Oat Drink 750ml, Chilled",5.41119E+12,4,Item,0.8,3.2,1.75,8,Market Drayton
13-05-2024,Chilled products with dairy and eggs,"Tesco Chicken Liver Pate 200G, Chilled",5.05478E+12,1,Item,0.22,0.22,1.45,1.45,Market Drayton
13-05-2024,Chilled products with dairy and eggs,"Tesco Plant Chef Carrot & Houmous 100G, Chilled",5.05775E+12,1,Item,0.11,0.11,1.3,1.3,Market Drayton
13-05-2024,Chilled products with dairy and eggs,"Tesco Plant Chef Falafel Houmous Wrap, Chilled",3297537,1,Item,0.2,0.2,2.85,2.85,Market Drayton
13-05-2024,Chilled products with dairy and eggs,"Tesco Sweet Chilli Roast Chicken Slices 160g, Chilled",5.0597E+12,1,Item,0.17,0.17,3,3.45,Market Drayton
